datetime,open,high,low,close,volume
2014/02/23 23:00,8603,8608,8565,8573,59959
2014/02/24 23:00,8565,8627,8553,8607,78863
2014/02/25 23:00,8609,8631,8602,8625,62426
2014/02/27 23:00,8559,8580,8510,8566,102233
2014/03/02 23:00,8560,8582,8539,8552,68908
2014/03/03 23:00,8640,8647,8610,8619,59854
2014/03/04 23:00,8623,8709,8619,8694,87968
2014/03/05 23:00,8730,8772,8676,8704,104339
2014/03/06 23:00,8673,8694,8654,8676,69919
2014/03/10 00:00,8690,8723,8678,8713,67391
2014/03/11 00:00,8666,8673,8645,8659,73277
2014/03/12 00:00,8702,8756,8694,8742,84582
2014/03/13 00:00,8673,8701,8671,8692,58515
2014/03/14 00:00,8703,8715,8655,8699,77365
2014/03/17 00:00,8745,8751,8712,8728,65644
2014/03/18 00:00,8728,8732,8671,8672,56337
2014/03/19 00:00,8638,8639,8561,8568,95027
2014/03/20 00:00,8586,8598,8558,8573,66251
2014/03/21 00:00,8550,8605,8523,8601,99699
2014/03/24 00:00,8589,8660,8576,8658,91751
2014/03/25 00:00,8708,8722,8682,8712,77869
2014/03/26 00:00,8705,8756,8695,8754,86325
2014/03/27 00:00,8754,8776,8729,8736,78831
2014/03/28 00:00,8779,8794,8734,8790,76765
2014/03/31 00:00,8780,8833,8773,8828,77021
2014/04/01 00:00,8850,8888,8841,8855,73667
2014/04/02 00:00,8858,8878,8845,8867,58189
2014/04/04 00:00,8811,8861,8803,8858,63927
2014/04/07 00:00,8853,8887,8837,8877,79196
2014/04/08 00:00,8886,8903,8878,8896,52603
2014/04/09 00:00,8929,8939,8866,8907,86825
2014/04/10 00:00,8850,8891,8840,8869,95782
2014/04/11 00:00,8870,8885,8853,8856,65746
2014/04/14 00:00,8861,8902,8859,8896,72126
2014/04/15 00:00,8878,8901,8863,8873,61747
2014/04/16 00:00,8884,8910,8872,8895,77255
2014/04/17 00:00,8961,8972,8916,8917,63285
2014/04/18 00:00,8917,8926,8903,8922,36842
2014/04/21 00:00,8925,8962,8917,8950,60169
2014/04/22 00:00,8970,8980,8910,8922,80288
2014/04/23 00:00,8928,8942,8915,8935,54152
2014/04/24 00:00,8925,8928,8743,8750,174633
2014/04/25 00:00,8698,8835,8690,8818,129874
2014/04/28 00:00,8828,8855,8809,8838,91179
2014/04/29 00:00,8850,8857,8750,8755,122688
2014/05/01 00:00,8768,8843,8761,8840,90635
2014/05/02 00:00,8864,8888,8802,8828,94208
2014/05/05 00:00,8849,8889,8813,8881,97864
2014/05/06 00:00,8845,8861,8809,8839,104464
2014/05/07 00:00,8860,8887,8836,8880,88751
2014/05/08 00:00,8888,8889,8833,8842,77008
2014/05/09 00:00,8842,8850,8790,8821,88270
2014/05/12 00:00,8855,8875,8821,8829,83445
2014/05/13 00:00,8855,8885,8830,8883,85759
2014/05/14 00:00,8868,8887,8857,8877,59657
2014/05/15 00:00,8842,8883,8816,8876,88877
2014/05/16 00:00,8876,8901,8869,8887,70962
2014/05/19 00:00,8902,8926,8890,8896,74046
2014/05/20 00:00,8878,8894,8837,8843,52895
2014/05/21 00:00,8873,8960,8866,8957,100620
2014/05/22 00:00,8971,9014,8966,9011,75182
2014/05/23 00:00,9020,9049,9009,9040,51900
2014/05/26 00:00,9047,9058,9025,9056,52031
2014/05/27 00:00,9062,9144,9055,9135,94218
2014/05/28 00:00,9132,9149,9111,9114,69424
2014/05/29 00:00,9121,9130,9086,9089,76393
2014/06/02 00:00,9112,9133,9061,9106,83254
2014/06/03 00:00,9118,9124,9097,9102,53898
2014/06/04 00:00,9117,9118,9074,9116,67500
2014/06/05 00:00,9138,9158,9120,9125,59766
2014/06/06 00:00,9140,9155,9129,9144,45298
2014/06/09 00:00,9159,9202,9155,9185,72200
2014/06/10 00:00,9194,9212,9183,9210,43499
2014/06/11 00:00,9195,9215,9181,9202,46433
2014/06/12 00:00,9170,9199,9156,9195,69155
2014/06/13 00:00,9180,9214,9175,9200,54947
2014/06/16 00:00,9207,9248,9203,9242,66123
2014/06/17 00:00,9165,9189,9129,9177,68912
2014/06/18 00:00,9187,9237,9181,9226,74612
2014/06/19 00:00,9227,9230,9178,9179,74727
2014/06/20 00:00,9179,9206,9151,9167,82798
2014/06/23 00:00,9174,9198,9165,9173,65966
2014/06/24 00:00,9146,9170,9137,9156,63400
2014/06/25 00:00,9181,9237,9176,9230,75765
2014/06/26 00:00,9231,9244,9205,9206,58349
2014/06/27 00:00,9220,9307,9218,9290,77543
2014/06/30 00:00,9299,9401,9289,9380,101041
2014/07/01 00:00,9404,9488,9310,9400,178185
2014/07/02 00:00,9396,9463,9367,9455,111701
2014/07/03 00:00,9488,9494,9411,9453,105559
2014/07/04 00:00,9452,9453,9398,9451,86345
2014/07/07 00:00,9452,9492,9440,9477,82334
2014/07/08 00:00,9450,9477,9436,9463,77026
2014/07/09 00:00,9466,9556,9462,9553,100623
2014/07/10 00:00,9540,9566,9450,9486,157882
